# partial HR
0.000,97.229
0.000,97.055
0.000,106.598
0.000,88.095
0.000,88.095
0.017,112.397
0.000,45.142
0.000,45.142
0.000,118.837
0.000,118.837
0.000,127.335
0.000,73.031
0.000,113.501
0.000,113.501
0.097,130.498
0.000,49.642
0.000,49.642
0.000,128.512
0.000,128.512
0.000,86.833
0.000,68.055
0.004,105.126
0.000,110.677
0.000,110.677
0.000,132.865
0.000,52.638
0.000,52.638
0.000,116.184
0.000,134.646
0.000,134.646
0.000,56.907
0.000,56.907
0.000,135.082
0.000,135.082
0.000,66.550
0.001,139.699
0.000,115.852
0.000,115.852
0.000,158.543
0.000,158.543
0.000,55.798
0.000,55.798
0.000,165.925
0.000,124.132
0.001,128.320
0.000,130.171
0.000,130.171
0.000,13.469
0.000,81.518
0.000,81.518
0.000,78.739
0.001,109.338
0.000,127.103
0.000,127.103
0.000,141.650
0.000,141.650
0.000,62.560
0.000,62.560
0.002,161.918
0.000,67.968
0.000,124.093
0.000,124.093
0.013,113.666
0.000,139.538
0.000,93.046
0.000,118.875
0.000,118.875
0.000,57.234
0.000,57.234
0.000,149.677
0.000,149.677
0.000,123.711
0.000,123.711
0.004,107.144
0.000,47.771
0.000,37.531
0.000,113.681
0.000,113.681
0.069,98.748
0.000,62.541
0.000,62.541
0.000,141.268
0.000,141.268
0.000,55.010
0.000,94.987
0.056,85.140
0.000,82.443
0.000,82.443
0.025,100.620
0.000,44.341
0.000,44.341
0.000,111.631
0.000,111.631
0.000,142.198
0.000,131.336
0.000,131.336
0.000,88.688
0.000,123.003
0.000,123.003
0.000,123.751
0.000,123.751
0.012,139.183
0.000,17.936
0.000,17.936
0.000,117.718
0.004,66.714
0.000,127.765
0.000,127.765
0.000,123.930
0.000,123.930
0.000,145.022
0.014,135.411
0.000,13.281
0.000,13.281
0.000,121.987
0.000,159.661
0.000,159.661
0.000,127.549
0.000,22.519
0.000,114.199
0.000,114.199
0.000,62.707
0.000,118.240
0.000,118.240
0.000,125.082
0.000,125.082
0.139,111.529
0.000,130.146
0.000,130.146
0.000,90.529
0.000,90.529
0.000,151.440
0.000,151.440
0.000,91.094
0.000,118.381
0.000,118.381
0.024,126.725
0.000,115.815
0.000,115.815
0.044,126.478
0.000,104.255
0.000,104.255
0.000,113.191
0.000,109.476
0.000,59.166
0.000,154.272
0.000,119.396
0.000,119.396
0.000,98.244
0.000,98.244
0.000,149.176
0.000,149.176
0.027,138.988
0.000,100.335
0.000,100.335
0.000,128.186
0.000,128.186
0.000,124.517
0.000,124.517
0.009,98.076
0.000,51.814
0.001,139.392
0.000,104.077
0.000,104.077
0.000,82.360
0.000,82.360
0.000,60.317
0.000,60.317
0.000,71.628
0.000,71.628
0.010,121.888
0.000,42.713
0.000,42.713
0.002,80.747
